Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,returns,Sales,Quantity,Discount,Profit
CA-2017-132647,17-02-2025,23-02-2025,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",NO,11.76,2,0,5.7624
CA-2017-132647,17-02-2025,23-02-2025,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,NO,166.45,5,0,39.948
CA-2017-159107,24-06-2025,26-06-2025,Second Class,KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,94110,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",NO,2.88,1,0,1.3536
CA-2014-160738,05-05-2022,10-05-2022,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,NO,45.248,2,0.2,3.9592
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",NO,59.904,2,0.2,14.2272
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",NO,23.696,2,0.2,6.5164
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,NO,7.968,2,0.2,2.8884
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",NO,18.2,7,0.2,2.0475
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,NO,27.552,3,0.2,-0.3444
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",NO,844.116,6,0.3,-36.1764
CA-2015-112130,03-05-2023,07-05-2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,NO,76.752,3,0.2,-9.594
CA-2016-111409,18-09-2024,22-09-2024,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,NO,3,1,0.2,1.05
CA-2016-116232,22-09-2024,26-09-2024,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,NO,7.506,9,0.7,-6.0048
CA-2016-116232,22-09-2024,26-09-2024,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",NO,16.56,2,0.2,5.796
CA-2016-116547,10-01-2024,17-01-2024,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,Yes,79.92,4,0,34.3656
CA-2016-116547,10-01-2024,17-01-2024,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,Yes,69.98,2,0,13.2962
US-2017-133200,06-05-2025,11-05-2025,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,NO,11.06,10,0.8,-18.802
US-2017-133200,06-05-2025,11-05-2025,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",NO,623.4648,7,0.32,-119.1918
US-2017-133200,06-05-2025,11-05-2025,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,NO,772.68,5,0.2,-57.951
CA-2016-133550,31-07-2024,06-08-2024,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,NO,283.14,4,0.1,72.358
CA-2016-133550,31-07-2024,06-08-2024,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,NO,635.96,4,0,165.3496
CA-2016-133550,31-07-2024,06-08-2024,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,NO,118.99,1,0,33.3172
CA-2016-133550,31-07-2024,06-08-2024,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,NO,272.94,3,0,30.0234
CA-2017-139416,27-03-2025,29-03-2025,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",NO,15.008,2,0.2,1.5008
CA-2014-114510,14-03-2022,19-03-2022,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,NO,33.088,4,0.2,11.1672
CA-2014-114510,14-03-2022,19-03-2022,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,NO,80.98,1,0,3.2392
CA-2014-114510,14-03-2022,19-03-2022,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,NO,82.8,12,0,6.624
CA-2014-114510,14-03-2022,19-03-2022,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,NO,21.36,2,0,5.7672
CA-2014-114510,14-03-2022,19-03-2022,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",NO,62.048,2,0.2,20.1656
CA-2016-169215,14-07-2024,18-07-2024,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,NO,29.61,9,0,13.3245
CA-2016-127698,01-12-2024,01-12-2024,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,NO,863.928,9,0.2,86.3928
CA-2016-159912,29-08-2024,03-09-2024,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",NO,241.92,4,0.4,-56.448
CA-2016-159912,29-08-2024,03-09-2024,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,NO,163.88,4,0.5,-81.94
CA-2016-159912,29-08-2024,03-09-2024,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,NO,3.486,2,0.7,-2.7888
CA-2016-159912,29-08-2024,03-09-2024,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,NO,10.584,7,0.2,-2.3814
CA-2016-101987,24-06-2024,30-06-2024,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,NO,440.91,9,0,123.4548
US-2017-154851,30-03-2025,03-04-2025,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",NO,5.715,5,0.7,-4.7625
CA-2014-138681,20-12-2022,22-12-2022,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",NO,51.968,2,0.2,10.3936
CA-2014-138681,20-12-2022,22-12-2022,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,NO,71.976,3,0.2,21.5928
CA-2014-138681,20-12-2022,22-12-2022,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,NO,242.352,3,0.2,-42.4116
CA-2014-138681,20-12-2022,22-12-2022,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,NO,221.92,5,0.2,77.672
CA-2014-138681,20-12-2022,22-12-2022,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,NO,8.448,2,0.2,2.64
US-2015-138121,17-12-2023,17-12-2023,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,NO,29.52,4,0,14.4648
US-2015-138121,17-12-2023,17-12-2023,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,NO,302.94,3,0,48.4704
US-2015-138121,17-12-2023,17-12-2023,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,NO,142.36,2,0,38.4372
US-2015-138121,17-12-2023,17-12-2023,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",NO,546.66,9,0,136.665
US-2015-138121,17-12-2023,17-12-2023,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",NO,212.13,3,0,14.8491
CA-2017-140298,11-05-2025,17-05-2025,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,NO,5.248,2,0.2,0.5904
CA-2017-140298,11-05-2025,17-05-2025,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,NO,74.416,2,0.2,-14.8832
CA-2017-140298,11-05-2025,17-05-2025,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,NO,6.848,2,0.2,2.14
CA-2017-140298,11-05-2025,17-05-2025,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,NO,7.996,1,0.6,-6.9965
CA-2016-166240,24-06-2024,28-06-2024,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,NO,8.712,2,0.8,-19.602
CA-2016-158435,17-05-2024,18-05-2024,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,NO,65.17,7,0,18.8993
CA-2016-158435,17-05-2024,18-05-2024,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,NO,14.62,2,0,6.8714
CA-2016-158435,17-05-2024,18-05-2024,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,NO,173.24,4,0,17.324
CA-2017-138149,29-06-2025,30-06-2025,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,NO,895.92,5,0.2,302.373
CA-2017-138149,29-06-2025,30-06-2025,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",NO,130.71,3,0,39.213
CA-2017-138149,29-06-2025,30-06-2025,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,NO,11.68,2,0,3.0368
CA-2017-138149,29-06-2025,30-06-2025,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,NO,62.31,3,0,22.4316
CA-2014-112403,31-03-2022,31-03-2022,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,NO,0.852,1,0.7,-0.5964
CA-2014-108273,16-12-2022,21-12-2022,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,NO,36.288,7,0.2,12.7008
CA-2014-108273,16-12-2022,21-12-2022,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",NO,56.568,2,0.6,-74.9526
CA-2017-121643,18-05-2025,20-05-2025,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,NO,344.704,2,0.2,38.7792
US-2015-122910,12-05-2023,16-05-2023,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,NO,201.584,2,0.2,20.1584
CA-2017-143126,03-12-2025,07-12-2025,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",NO,521.96,2,0,88.7332
CA-2015-129042,12-12-2023,17-12-2023,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,NO,8.22,3,0,2.2194
CA-2015-109736,10-10-2023,11-10-2023,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,Yes,45.36,7,0,21.7728
CA-2015-142601,18-04-2023,20-04-2023,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Yes,947.17,7,0,9.4717
CA-2015-142601,18-04-2023,20-04-2023,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,Yes,61.96,2,0,27.882
CA-2014-106229,07-06-2022,11-06-2022,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",NO,268.935,3,0.5,-209.7693
US-2017-135230,01-09-2025,07-09-2025,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,NO,7.58,1,0,2.9562
CA-2016-159653,22-05-2024,22-05-2024,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,NO,14.73,3,0,7.2177
CA-2016-131968,11-11-2024,15-11-2024,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,NO,9.888,2,0.7,-6.9216
CA-2016-131968,11-11-2024,15-11-2024,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,NO,671.544,3,0.2,50.3658
CA-2014-119151,25-11-2022,29-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",NO,1117.92,4,0,55.896
CA-2014-119151,25-11-2022,29-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",NO,275.952,3,0.2,-37.9434
CA-2014-123323,07-11-2022,12-11-2022,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,NO,123.144,7,0.2,46.179
CA-2016-124681,18-07-2024,23-07-2024,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,NO,15.576,3,0.2,3.3099
US-2015-103996,29-03-2023,31-03-2023,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,NO,212.64,6,0,99.9408
US-2015-103996,29-03-2023,31-03-2023,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,NO,9.87,3,0,4.5402
US-2015-103996,29-03-2023,31-03-2023,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,NO,53.25,3,0,20.7675
US-2015-103996,29-03-2023,31-03-2023,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,NO,19.92,3,0,9.5616
CA-2016-120530,07-04-2024,12-04-2024,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",NO,658.746,3,0.1,146.388
CA-2015-155054,13-06-2023,19-06-2023,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",NO,8.26,2,0,3.8822
CA-2015-155054,13-06-2023,19-06-2023,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,NO,29.84,2,0,13.428
CA-2015-155054,13-06-2023,19-06-2023,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,NO,67.98,2,0,14.9556
CA-2015-105725,18-02-2023,24-02-2023,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",NO,61.06,2,0,28.0876
CA-2015-105725,18-02-2023,24-02-2023,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,NO,35.544,1,0.2,-0.8886
CA-2017-164364,12-11-2025,16-11-2025,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,NO,9.96,2,0,4.5816
CA-2017-164364,12-11-2025,16-11-2025,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",NO,9.21,3,0,2.3025
CA-2017-164364,12-11-2025,16-11-2025,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,NO,27.93,3,0,8.0997
CA-2017-168123,05-03-2025,05-03-2025,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,NO,7.9,2,0,2.528
CA-2017-168123,05-03-2025,05-03-2025,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,NO,221.16,4,0,57.5016
CA-2017-168123,05-03-2025,05-03-2025,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,NO,127.96,2,0,62.7004
CA-2017-168123,05-03-2025,05-03-2025,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,NO,18.69,3,0,9.1581
CA-2016-120005,03-03-2024,03-03-2024,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",NO,25.35,3,0,7.605
CA-2016-120005,03-03-2024,03-03-2024,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",NO,35.28,3,0,11.9952
CA-2016-123526,24-12-2024,25-12-2024,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,Yes,33.4,5,0,16.032
CA-2016-127649,07-10-2024,09-10-2024,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,NO,837.6,3,0.2,62.82
CA-2016-159989,09-12-2024,13-12-2024,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,NO,40.68,3,0.2,-9.153
CA-2017-103499,20-11-2025,24-11-2025,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,NO,209.568,2,0.2,-23.5764
US-2015-167220,12-12-2023,16-12-2023,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,NO,22.368,4,0.2,6.4308
CA-2017-126354,03-02-2025,08-02-2025,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,NO,3.882,2,0.7,-2.588
CA-2017-126354,03-02-2025,08-02-2025,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,NO,115.296,3,0.2,40.3536
CA-2017-169817,21-09-2025,25-09-2025,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,NO,1.908,2,0.7,-1.5264
US-2017-144582,30-04-2025,05-05-2025,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,NO,43.372,7,0.8,-69.3952
CA-2014-121573,03-11-2022,07-11-2022,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,NO,783.96,4,0,219.5088
CA-2014-121573,03-11-2022,07-11-2022,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,NO,48.896,2,0.2,18.336
CA-2014-121573,03-11-2022,07-11-2022,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",NO,7.856,2,0.2,2.8478
CA-2016-117660,30-12-2024,04-01-2025,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,NO,5.904,2,0.2,1.9926
